_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
2394,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Aesthetics,Pass,2024-09-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2395,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Aesthetics,Pass,2023-06-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2396,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Barbering & Hairdressing,Pass,2024-09-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2397,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Barbering & Hairdressing,Pass,2023-06-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2398,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Nails,Pass,2024-09-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2399,10783231,MY KIND OF HAIR SALON,"55 ST CLAIR AVE W, SUTIE-107",Nails,Pass,2023-06-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39159, 43.6885]]}"
2400,10783297,N CUT HAIR,"2 ANTRIM CRES, 2",Barbering & Hairdressing,Pass,2024-10-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28402, 43.77199]]}"
2401,10783297,N CUT HAIR,"2 ANTRIM CRES, 2",Barbering & Hairdressing,Pass,2023-06-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28402, 43.77199]]}"
2402,10783297,N CUT HAIR,"2 ANTRIM CRES, 2",Barbering & Hairdressing,Conditional Pass,2023-06-06,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28402, 43.77199]]}"
2403,10783309,NBAR TORONTO INC,60 DAN LECKIE WAY,Aesthetics,Pass,2023-06-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39809, 43.63855]]}"
2404,10783309,NBAR TORONTO INC,60 DAN LECKIE WAY,Nails,Pass,2023-06-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39809, 43.63855]]}"
2405,10784274,MYNC QUEEN WEST,781 QUEEN ST W,Aesthetics,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40822, 43.6462]]}"
2406,10784353,BARE ME SKIN CARE CLINIC,"2045 DUFFERIN ST, UNIT-302A",Aesthetics,Pass,2024-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4462, 43.68644]]}"
2407,10784353,BARE ME SKIN CARE CLINIC,"2045 DUFFERIN ST, UNIT-302A",Aesthetics,Pass,2023-11-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4462, 43.68644]]}"
2408,10784353,BARE ME SKIN CARE CLINIC,"2045 DUFFERIN ST, UNIT-302A",Nails,Pass,2024-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4462, 43.68644]]}"
2409,10784353,BARE ME SKIN CARE CLINIC,"2045 DUFFERIN ST, UNIT-302A",Nails,Pass,2023-11-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4462, 43.68644]]}"
2410,10784418,CHANS BEAUTY,2013 EGLINTON AVE W,Barbering & Hairdressing,Pass,2023-06-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4554, 43.69435]]}"
2411,10794792,ASPREYS,"705 KING ST W, P2",Barbering & Hairdressing,Pass,2023-10-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40385, 43.64349]]}"
2412,10794528,BLAZING SPA INC.,752-754 WILSON AVE,Aesthetics,Pass,2023-10-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46442, 43.73147]]}"
2413,10794553,FOREVER YOUNG INK TATTOOS,584 QUEEN ST W,Tattooing,Pass,2024-04-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40385, 43.6474]]}"
2414,10794553,FOREVER YOUNG INK TATTOOS,584 QUEEN ST W,Tattooing,Pass,2023-09-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40385, 43.6474]]}"
2415,10794617,NAIL HAZZI,4893A YONGE ST,Aesthetics,Pass,2023-10-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41121, 43.76372]]}"
2416,10794617,NAIL HAZZI,4893A YONGE ST,Nails,Pass,2023-10-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41121, 43.76372]]}"
2417,10794819,WAXON LASER PLUS WAXBAR,85 HANNA AVE,Aesthetics,Pass,2023-11-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41982, 43.64007]]}"
2418,10794911,ARYA BODY ART GALLERY,1082 BLOOR ST W,Barbering & Hairdressing,Pass,2024-08-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43376, 43.6605]]}"
2419,10794911,ARYA BODY ART GALLERY,1082 BLOOR ST W,Barbering & Hairdressing,Pass,2023-10-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43376, 43.6605]]}"
2420,10794911,ARYA BODY ART GALLERY,1082 BLOOR ST W,Body Piercing,Pass,2024-08-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43376, 43.6605]]}"
2421,10794911,ARYA BODY ART GALLERY,1082 BLOOR ST W,Body Piercing,Pass,2023-10-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43376, 43.6605]]}"
2422,10794457,CRASH AND BURN TATTOOS,2373 QUEEN ST E,Tattooing,Pass,2023-10-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28775, 43.67232]]}"
2423,10794938,MACHO ALPHA BARBERSHOP,2402 DUFFERIN ST,Barbering & Hairdressing,Pass,2024-04-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45126, 43.69684]]}"
2424,10794950,R&C NAILS,"325 WESTON RD, UNIT 5A",Aesthetics,Pass,2023-12-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47305, 43.67895]]}"
2425,10794950,R&C NAILS,"325 WESTON RD, UNIT 5A",Nails,Pass,2023-12-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47305, 43.67895]]}"
2426,10795049,NUSALON SPA,44 ILFRACOMBE CRES,Aesthetics,Pass,2023-10-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29545, 43.7569]]}"
2427,10795084,CUT N RUN,1006 KINGSTON RD,Barbering & Hairdressing,Pass,2023-10-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28558, 43.68092]]}"
2428,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Aesthetics,Pass,2024-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2429,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Aesthetics,Pass,2023-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2430,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Barbering & Hairdressing,Pass,2024-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2431,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Barbering & Hairdressing,Pass,2023-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2432,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Nails,Pass,2024-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2433,10795127,POSH BEAUTY STUDIO,"2121 LAKE SHORE BLVD W, UNIT-8",Nails,Pass,2023-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47842, 43.62739]]}"
2434,10802717,A&G BEAUTY SALON,743 DOVERCOURT RD,Aesthetics,Pass,2024-01-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42934, 43.66141]]}"
2435,10802717,A&G BEAUTY SALON,743 DOVERCOURT RD,Nails,Pass,2024-01-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42934, 43.66141]]}"
2436,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Pass,2024-01-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2437,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Verbal Order,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2438,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,07 - Sterilization Requirements,Fail to keep sterilization records of personal service setting as required. Reg. Para. 1 of subsec. 14 (1),C - Crucial,Verbal Order,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2439,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,07 - Sterilization Requirements,Personal service setting - fail to ensure used sterilizers checked at least once every two weeks to ensure adequate sterilization to destroy microorganisms. Reg. Clause 10 (10)(b),C - Crucial,Verbal Order,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2440,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Manufacturer's instructions not kept at personal service setting in location accessible to service provider. Reg. Subsec. 10 (3),C - Crucial,Verbal Order,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2441,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,09 - Additional Record Requirements,Fail to keep accidental exposure records of personal service setting as required. Reg. Para. 4 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2442,10802660,Q ESTHETICS LASER CLINIC,"24 BELLAIR ST, FLR-3RD",Aesthetics,Conditional Pass,2024-01-25,None,09 - Additional Record Requirements,Fail to keep invasive procedure records of personal service setting as required. Reg. Para. 3 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39131, 43.67065]]}"
2443,10802664,HYPE TATTOO TORONTO,758 YONGE ST,Tattooing,Pass,2024-02-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38675, 43.6694]]}"
2444,10802714,N&D STUDIO NAILS,"2914 SHEPPARD AVE E, 201",Aesthetics,Pass,2024-01-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32239, 43.77594]]}"
2445,10802714,N&D STUDIO NAILS,"2914 SHEPPARD AVE E, 201",Nails,Pass,2024-01-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32239, 43.77594]]}"
2446,10802732,BARBER THEORY,"377 BROADVIEW AVE, 103",Barbering & Hairdressing,Pass,2024-01-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35235, 43.66594]]}"
2447,10802742,SUPREME CUT BARBER SHOP,581 GERRARD ST E,Barbering & Hairdressing,Pass,2024-01-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35222, 43.66539]]}"
2448,10802761,ORCHID NAILS ON BLOOR,2885 BLOOR ST W,Aesthetics,Pass,2024-02-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50605, 43.64835]]}"
2449,10802761,ORCHID NAILS ON BLOOR,2885 BLOOR ST W,Nails,Pass,2024-02-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50605, 43.64835]]}"
2450,10802869,SAN COIFFURE,588 YONGE ST,Aesthetics,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2451,10802869,SAN COIFFURE,588 YONGE ST,Aesthetics,Pass,2024-02-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2452,10802869,SAN COIFFURE,588 YONGE ST,Barbering & Hairdressing,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2453,10802869,SAN COIFFURE,588 YONGE ST,Barbering & Hairdressing,Pass,2024-02-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2454,10802869,SAN COIFFURE,588 YONGE ST,Micropigmentation/Microblading,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2455,10802869,SAN COIFFURE,588 YONGE ST,Nails,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38499, 43.66532]]}"
2456,10802937,JULIE NAILS,"2733 LAKE SHORE BLVD W, UNIT-215",Aesthetics,Pass,2024-02-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4981, 43.60212]]}"
